Date,Station Number,Boarding,Line,Total
2013-12-31,325,False,3,323828
2014-01-31,325,False,3,300774
2014-02-28,325,False,3,288181
2014-03-31,325,False,3,340576
2014-04-30,325,False,3,340476
2014-05-31,325,False,3,343687
2014-06-30,325,False,3,324778
2014-07-31,325,False,3,348978
2014-08-31,325,False,3,326385
2014-09-30,325,False,3,323512
2014-10-31,325,False,3,350259
2014-11-30,325,False,3,332044
2014-12-31,325,False,3,343582
2015-01-31,325,False,3,326358
2015-02-28,325,False,3,277748
2015-03-31,325,False,3,348103
2015-04-30,325,False,3,344609
2015-05-31,325,False,3,338421
2015-06-30,325,False,3,302510
2015-07-31,325,False,3,327552
2015-08-31,325,False,3,307097
2015-09-30,325,False,3,312248
2015-10-31,325,False,3,334408
2015-11-30,325,False,3,320021
2015-12-31,325,False,3,334815
2016-01-31,325,False,3,306869
2016-02-29,325,False,3,285679
2016-03-31,325,False,3,348609
2016-04-30,325,False,3,336416
2016-05-31,325,False,3,343579
2016-06-30,325,False,3,329362
2016-07-31,325,False,3,324922
2016-08-31,325,False,3,312955
2016-09-30,325,False,3,303951
2016-10-31,325,False,3,329419
2016-11-30,325,False,3,322727
2016-12-31,325,False,3,327189
2017-01-31,325,False,3,289059
2017-02-28,325,False,3,294324
2017-03-31,325,False,3,347843
2017-04-30,325,False,3,329915
2017-05-31,325,False,3,332967
2017-06-30,325,False,3,322643
2017-07-31,325,False,3,320387
2017-08-31,325,False,3,310789
2017-09-30,325,False,3,327986
2017-10-31,325,False,3,301153
2017-11-30,325,False,3,333627
2017-12-31,325,False,3,330979
2018-01-31,325,False,3,316069
2018-02-28,325,False,3,278168
2018-03-31,325,False,3,339164
2018-04-30,325,False,3,326116
2018-05-31,325,False,3,343338
2018-06-30,325,False,3,330581
2018-07-31,325,False,3,334285
2018-08-31,325,False,3,318950
2018-09-30,325,False,3,307836
2018-10-31,325,False,3,341692
2018-11-30,325,False,3,337430
2018-12-31,325,False,3,317546
2019-01-31,325,False,3,314446
2019-02-28,325,False,3,270745
2019-03-31,325,False,3,329955
2019-04-30,325,False,3,330214
2019-05-31,325,False,3,340789
2019-06-30,325,False,3,316101
2019-07-31,325,False,3,327741
2019-08-31,325,False,3,313534
2019-09-30,325,False,3,301533
2019-10-31,325,False,3,335803
2019-11-30,325,False,3,324284
2019-12-31,325,False,3,322701
2020-01-31,325,False,3,291157
2020-02-29,325,False,3,240480
2020-03-31,325,False,3,201673
2020-04-30,325,False,3,219940
2020-05-31,325,False,3,249282
2020-06-30,325,False,3,259428
2020-07-31,325,False,3,277510
2020-08-31,325,False,3,228886
2020-09-30,325,False,3,220542
2020-10-31,325,False,3,246851
2020-11-30,325,False,3,252644
2020-12-31,325,False,3,204989
2021-01-31,325,False,3,213896
2021-02-28,325,False,3,217664
2021-03-31,325,False,3,267397
2021-04-30,325,False,3,264977
2021-05-31,325,False,3,259077
2021-06-30,325,False,3,264777
2021-07-31,325,False,3,235954
2021-08-31,325,False,3,228998
2021-09-30,325,False,3,232201
2021-10-31,325,False,3,254143
2021-11-30,325,False,3,261911
2021-12-31,325,False,3,254478
2022-01-31,325,False,3,242212
2022-02-28,325,False,3,204488
2022-03-31,325,False,3,229227
2022-04-30,325,False,3,258479
2022-05-31,325,False,3,282405
2022-06-30,325,False,3,267789
2022-07-31,325,False,3,267046
2022-08-31,325,False,3,259398
2022-09-30,325,False,3,266999
2022-10-31,325,False,3,280299
2022-11-30,325,False,3,276870
2022-12-31,325,False,3,274893
2023-01-31,325,False,3,250063
2023-02-28,325,False,3,254503
2023-03-31,325,False,3,291620
2023-04-30,325,False,3,276471
2023-05-31,325,False,3,282637
2023-06-30,325,False,3,275792
2023-07-31,325,False,3,271096
2023-08-31,325,False,3,262707
2023-09-30,325,False,3,263473
2023-10-31,325,False,3,278344
2023-11-30,325,False,3,275899
2023-12-31,325,False,3,272123
2024-01-31,325,False,3,271112
2024-02-29,325,False,3,249576
2024-03-31,325,False,3,287117
2024-04-30,325,False,3,287757
2024-05-31,325,False,3,291071
2024-06-30,325,False,3,272580
2024-07-31,325,False,3,278566
2024-08-31,325,False,3,260433
2024-09-30,325,False,3,255894
2024-10-31,325,False,3,289442
2024-11-30,325,False,3,287335
2024-12-31,325,False,3,281819
2008-01-31,325,True,3,283159
2008-02-29,325,True,3,247545
2008-03-31,325,True,3,295653
2008-04-30,325,True,3,291212
2008-05-31,325,True,3,299756
2008-06-30,325,True,3,289572
2008-07-31,325,True,3,292726
2008-08-31,325,True,3,266802
2008-09-30,325,True,3,271558
2008-10-31,325,True,3,295556
2008-11-30,325,True,3,277683
2008-12-31,325,True,3,287063
2009-01-31,325,True,3,254076
2009-02-28,325,True,3,255440
2009-03-31,325,True,3,290988
2009-04-30,325,True,3,289751
2009-05-31,325,True,3,290203
2009-06-30,325,True,3,285418
2009-07-31,325,True,3,285916
2009-08-31,325,True,3,263952
2009-09-30,325,True,3,280577
2009-10-31,325,True,3,281452
2009-11-30,325,True,3,275580
2009-12-31,325,True,3,289067
2010-01-31,325,True,3,277969
2010-02-28,325,True,3,249972
2010-03-31,325,True,3,302218
2010-04-30,325,True,3,298706
2010-05-31,325,True,3,304531
2010-06-30,325,True,3,294003
2010-07-31,325,True,3,292789
2010-08-31,325,True,3,273436
2010-09-30,325,True,3,266387
2010-10-31,325,True,3,302680
2010-11-30,325,True,3,291073
2010-12-31,325,True,3,289430
2011-01-31,325,True,3,266868
2011-02-28,325,True,3,239892
2011-03-31,325,True,3,301082
2011-04-30,325,True,3,290376
2011-05-31,325,True,3,290991
2011-06-30,325,True,3,281394
2011-07-31,325,True,3,278008
2011-08-31,325,True,3,273807
2011-09-30,325,True,3,273818
2011-10-31,325,True,3,294921
2011-11-30,325,True,3,289325
2011-12-31,325,True,3,290502
2012-01-31,325,True,3,261682
2012-02-29,325,True,3,267597
2012-03-31,325,True,3,299528
2012-04-30,325,True,3,291101
2012-05-31,325,True,3,313939
2012-06-30,325,True,3,299906
2012-07-31,325,True,3,298467
2012-08-31,325,True,3,277253
2012-09-30,325,True,3,294802
2012-10-31,325,True,3,308666
2012-11-30,325,True,3,305794
2012-12-31,325,True,3,297246
2013-01-31,325,True,3,297489
2013-02-28,325,True,3,275121
2013-03-31,325,True,3,325778
2013-04-30,325,True,3,327030
2013-05-31,325,True,3,338272
2013-06-30,325,True,3,314083
2013-07-31,325,True,3,319736
2013-08-31,325,True,3,302269
2013-09-30,325,True,3,294864
2013-10-31,325,True,3,338616
2013-11-30,325,True,3,322468
2013-12-31,325,True,3,323663
2014-01-31,325,True,3,301340
2014-02-28,325,True,3,285123
2014-03-31,325,True,3,335697
2014-04-30,325,True,3,334370
2014-05-31,325,True,3,339166
2014-06-30,325,True,3,316929
2014-07-31,325,True,3,339202
2014-08-31,325,True,3,316937
2014-09-30,325,True,3,315074
2014-10-31,325,True,3,340139
2014-11-30,325,True,3,321959
2014-12-31,325,True,3,330002
2015-01-31,325,True,3,315200
2015-02-28,325,True,3,269259
2015-03-31,325,True,3,336658
2015-04-30,325,True,3,337004
2015-05-31,325,True,3,331985
2015-06-30,325,True,3,294924
2015-07-31,325,True,3,319127
2015-08-31,325,True,3,298669
2015-09-30,325,True,3,305109
2015-10-31,325,True,3,327445
2015-11-30,325,True,3,312489
2015-12-31,325,True,3,324055
2016-01-31,325,True,3,290887
2016-02-29,325,True,3,271333
2016-03-31,325,True,3,330316
2016-04-30,325,True,3,323113
2016-05-31,325,True,3,330107
2016-06-30,325,True,3,317811
2016-07-31,325,True,3,312124
2016-08-31,325,True,3,298932
2016-09-30,325,True,3,295417
2016-10-31,325,True,3,318846
2016-11-30,325,True,3,311809
2016-12-31,325,True,3,313017
2017-01-31,325,True,3,278933
2017-02-28,325,True,3,281409
2017-03-31,325,True,3,328809
2017-04-30,325,True,3,317036
2017-05-31,325,True,3,318568
2017-06-30,325,True,3,312236
2017-07-31,325,True,3,303969
2017-08-31,325,True,3,300489
2017-09-30,325,True,3,318784
2017-10-31,325,True,3,292717
2017-11-30,325,True,3,321777
2017-12-31,325,True,3,317996
2018-01-31,325,True,3,299448
2018-02-28,325,True,3,264855
2018-03-31,325,True,3,328469
2018-04-30,325,True,3,317292
2018-05-31,325,True,3,330219
2018-06-30,325,True,3,315825
2018-07-31,325,True,3,317829
2018-08-31,325,True,3,301369
2018-09-30,325,True,3,295862
2018-10-31,325,True,3,328514
2018-11-30,325,True,3,325380
2018-12-31,325,True,3,308780
2019-01-31,325,True,3,304019
2019-02-28,325,True,3,261947
2019-03-31,325,True,3,316813
2019-04-30,325,True,3,320081
2019-05-31,325,True,3,332349
2019-06-30,325,True,3,307868
2019-07-31,325,True,3,318048
2019-08-31,325,True,3,303771
2019-09-30,325,True,3,293966
2019-10-31,325,True,3,328863
2019-11-30,325,True,3,316309
2019-12-31,325,True,3,314511
2020-01-31,325,True,3,283052
2020-02-29,325,True,3,232814
2020-03-31,325,True,3,196107
2020-04-30,325,True,3,215357
2020-05-31,325,True,3,243774
2020-06-30,325,True,3,251460
2020-07-31,325,True,3,269280
2020-08-31,325,True,3,221255
2020-09-30,325,True,3,213939
2020-10-31,325,True,3,240394
2020-11-30,325,True,3,245475
2020-12-31,325,True,3,195466
2021-01-31,325,True,3,202571
2021-02-28,325,True,3,208305
2021-03-31,325,True,3,258161
2021-04-30,325,True,3,255587
2021-05-31,325,True,3,249435
2021-06-30,325,True,3,256276
2021-07-31,325,True,3,225438
2021-08-31,325,True,3,218260
2021-09-30,325,True,3,225010
2021-10-31,325,True,3,244736
2021-11-30,325,True,3,254928
2021-12-31,325,True,3,243898
2022-01-31,325,True,3,230799
2022-02-28,325,True,3,194617
2022-03-31,325,True,3,219147
2022-04-30,325,True,3,252216
2022-05-31,325,True,3,279496
2022-06-30,325,True,3,262050
2022-07-31,325,True,3,260994
2022-08-31,325,True,3,252016
2022-09-30,325,True,3,262033
2022-10-31,325,True,3,277279
2022-11-30,325,True,3,271557
2022-12-31,325,True,3,268050
2023-01-31,325,True,3,242130
2023-02-28,325,True,3,247933
2023-03-31,325,True,3,288303
2023-04-30,325,True,3,270639
2023-05-31,325,True,3,278688
2023-06-30,325,True,3,271610
2023-07-31,325,True,3,265050
2023-08-31,325,True,3,256363
2023-09-30,325,True,3,260273
2023-10-31,325,True,3,274858
2023-11-30,325,True,3,270403
2023-12-31,325,True,3,265463
2024-01-31,325,True,3,261460
2024-02-29,325,True,3,242807
2024-03-31,325,True,3,282111
2024-04-30,325,True,3,283267
2024-05-31,325,True,3,286688
2024-06-30,325,True,3,266683
2024-07-31,325,True,3,271731
2024-08-31,325,True,3,253300
2024-09-30,325,True,3,251450
2024-10-31,325,True,3,285024
2024-11-30,325,True,3,281043
2024-12-31,325,True,3,272714
2008-01-31,326,False,3,1502041
2008-02-29,326,False,3,1258660
2008-03-31,326,False,3,1452973
2008-04-30,326,False,3,1397205
2008-05-31,326,False,3,1418126
2008-06-30,326,False,3,1404851
2008-07-31,326,False,3,1493122
2008-08-31,326,False,3,1338893
2008-09-30,326,False,3,1291518
2008-10-31,326,False,3,1404332
2008-11-30,326,False,3,1350161
2008-12-31,326,False,3,1480655
2009-01-31,326,False,3,1329387
2009-02-28,326,False,3,1353401
2009-03-31,326,False,3,1425355
2009-04-30,326,False,3,1398783
2009-05-31,326,False,3,1400088
2009-06-30,326,False,3,1419931
2009-07-31,326,False,3,1502425
2009-08-31,326,False,3,1379402
2009-09-30,326,False,3,1389099
2009-10-31,326,False,3,1358093
2009-11-30,326,False,3,1360085
2009-12-31,326,False,3,1533814
2010-01-31,326,False,3,1513496
2010-02-28,326,False,3,1302678
2010-03-31,326,False,3,1489265
2010-04-30,326,False,3,1450425
2010-05-31,326,False,3,1445730
2010-06-30,326,False,3,1464037
2010-07-31,326,False,3,1526053
2010-08-31,326,False,3,1427756
2010-09-30,326,False,3,1300508
2010-10-31,326,False,3,1480086
2010-11-30,326,False,3,1458150
2010-12-31,326,False,3,1584615
2011-01-31,326,False,3,1518455
2011-02-28,326,False,3,1290854
2011-03-31,326,False,3,1538391
2011-04-30,326,False,3,1453622
2011-05-31,326,False,3,1446985
2011-06-30,326,False,3,1458120
2011-07-31,326,False,3,1530908
2011-08-31,326,False,3,1482212
2011-09-30,326,False,3,1377029
2011-10-31,326,False,3,1452556
2011-11-30,326,False,3,1483615
2011-12-31,326,False,3,1613450
2012-01-31,326,False,3,1449894
2012-02-29,326,False,3,1472608
2012-03-31,326,False,3,1536230
2012-04-30,326,False,3,1412380
2012-05-31,326,False,3,1465481
2012-06-30,326,False,3,1463322
2012-07-31,326,False,3,1504977
2012-08-31,326,False,3,1390892
2012-09-30,326,False,3,1364942
2012-10-31,326,False,3,1371110
2012-11-30,326,False,3,1388622
2012-12-31,326,False,3,1430175
2013-01-31,326,False,3,1420515
2013-02-28,326,False,3,1240536
2013-03-31,326,False,3,1371176
2013-04-30,326,False,3,1322218
2013-05-31,326,False,3,1351051
2013-06-30,326,False,3,1280976
2013-07-31,326,False,3,1372044
2013-08-31,326,False,3,1279785
2013-09-30,326,False,3,1163005
2013-10-31,326,False,3,1322054
2013-11-30,326,False,3,1342727
2013-12-31,326,False,3,1420994
2014-01-31,326,False,3,1294823
2014-02-28,326,False,3,1218737
2014-03-31,326,False,3,1345622
2014-04-30,326,False,3,1311088
2014-05-31,326,False,3,1306572
2014-06-30,326,False,3,1257263
2014-07-31,326,False,3,1368006
2014-08-31,326,False,3,1267881
2014-09-30,326,False,3,1180462
2014-10-31,326,False,3,1275955
2014-11-30,326,False,3,1243103
2014-12-31,326,False,3,1373891
2015-01-31,326,False,3,1343444
2015-02-28,326,False,3,1113247
2015-03-31,326,False,3,1312206
2015-04-30,326,False,3,1252820
2015-05-31,326,False,3,1215321
2015-06-30,326,False,3,1103053
2015-07-31,326,False,3,1241210
2015-08-31,326,False,3,1151502
2015-09-30,326,False,3,1115650
2015-10-31,326,False,3,1218916
2015-11-30,326,False,3,1194836
2015-12-31,326,False,3,1307717
2016-01-31,326,False,3,1194375
2016-02-29,326,False,3,1088767
2016-03-31,326,False,3,1244157
2016-04-30,326,False,3,1188234
2016-05-31,326,False,3,1190754
2016-06-30,326,False,3,1194011
2016-07-31,326,False,3,1215349
2016-08-31,326,False,3,1138126
2016-09-30,326,False,3,1066115
2016-10-31,326,False,3,1169141
2016-11-30,326,False,3,1171699
2016-12-31,326,False,3,1248112
2017-01-31,326,False,3,1104733
2017-02-28,326,False,3,1095638
2017-03-31,326,False,3,1190258
2017-04-30,326,False,3,1117052
2017-05-31,326,False,3,1093318
2017-06-30,326,False,3,1120437
2017-07-31,326,False,3,1118025
2017-08-31,326,False,3,1090346
2017-09-30,326,False,3,1146398
2017-10-31,326,False,3,1002658
2017-11-30,326,False,3,1136239
2017-12-31,326,False,3,1196282
2018-01-31,326,False,3,1145862
2018-02-28,326,False,3,971445
2018-03-31,326,False,3,1173154
2018-04-30,326,False,3,1117768
2018-05-31,326,False,3,1113880
2018-06-30,326,False,3,1087117
2018-07-31,326,False,3,1123983
2018-08-31,326,False,3,1050611
2018-09-30,326,False,3,999678
2018-10-31,326,False,3,1140739
2018-11-30,326,False,3,1141128
2018-12-31,326,False,3,1147492
2019-01-31,326,False,3,1144970
2019-02-28,326,False,3,948715
2019-03-31,326,False,3,1121014
2019-04-30,326,False,3,1117747
2019-05-31,326,False,3,1127151
2019-06-30,326,False,3,1067070
2019-07-31,326,False,3,1149507
2019-08-31,326,False,3,1076511
2019-09-30,326,False,3,1021646
2019-10-31,326,False,3,1151491
2019-11-30,326,False,3,1130262
2019-12-31,326,False,3,1187528
2020-01-31,326,False,3,1065078
2020-02-29,326,False,3,872699
2020-03-31,326,False,3,698458
2020-04-30,326,False,3,737680
2020-05-31,326,False,3,817634
2020-06-30,326,False,3,868616
2020-07-31,326,False,3,946034
2020-08-31,326,False,3,795425
2020-09-30,326,False,3,744230
2020-10-31,326,False,3,837886
2020-11-30,326,False,3,854610
2020-12-31,326,False,3,713407
2021-01-31,326,False,3,740819
2021-02-28,326,False,3,754575
2021-03-31,326,False,3,898798
2021-04-30,326,False,3,876292
2021-05-31,326,False,3,854258
2021-06-30,326,False,3,893646
2021-07-31,326,False,3,813975
2021-08-31,326,False,3,763204
2021-09-30,326,False,3,758269
2021-10-31,326,False,3,830087
2021-11-30,326,False,3,909589
2021-12-31,326,False,3,930921
2022-01-31,326,False,3,887756
2022-02-28,326,False,3,744001
2022-03-31,326,False,3,798877
2022-04-30,326,False,3,885281
2022-05-31,326,False,3,973222
2022-06-30,326,False,3,949764
2022-07-31,326,False,3,986295
2022-08-31,326,False,3,943908
2022-09-30,326,False,3,937825
2022-10-31,326,False,3,1003632
2022-11-30,326,False,3,1012616
2022-12-31,326,False,3,1062648
2023-01-31,326,False,3,948562
2023-02-28,326,False,3,954555
2023-03-31,326,False,3,1046441
2023-04-30,326,False,3,983512
2023-05-31,326,False,3,1003922
2023-06-30,326,False,3,1007743
2023-07-31,326,False,3,1026671
2023-08-31,326,False,3,957497
2023-09-30,326,False,3,945263
2023-10-31,326,False,3,978517
2023-11-30,326,False,3,997526
2023-12-31,326,False,3,1035293
2024-01-31,326,False,3,1001996
2024-02-29,326,False,3,908412
2024-03-31,326,False,3,1007693
2024-04-30,326,False,3,986149
2024-05-31,326,False,3,998265
2024-06-30,326,False,3,941448
2024-07-31,326,False,3,1019847
2024-08-31,326,False,3,925161
2024-09-30,326,False,3,875604
2024-10-31,326,False,3,984966
2024-11-30,326,False,3,996816
2024-12-31,326,False,3,1021820
2008-01-31,326,True,3,1317507
2008-02-29,326,True,3,1099126
2008-03-31,326,True,3,1276479
2008-04-30,326,True,3,1222786
2008-05-31,326,True,3,1240940
2008-06-30,326,True,3,1234358
2008-07-31,326,True,3,1312216
2008-08-31,326,True,3,1175878
2008-09-30,326,True,3,1138003
2008-10-31,326,True,3,1221602
2008-11-30,326,True,3,1180336
2008-12-31,326,True,3,1285620
2009-01-31,326,True,3,1165172
2009-02-28,326,True,3,1181164
2009-03-31,326,True,3,1238721
2009-04-30,326,True,3,1208220
2009-05-31,326,True,3,1212045
2009-06-30,326,True,3,1228493
2009-07-31,326,True,3,1297747
2009-08-31,326,True,3,1194584
2009-09-30,326,True,3,1198029
2009-10-31,326,True,3,1156158
2009-11-30,326,True,3,1160552
2009-12-31,326,True,3,1315251
2010-01-31,326,True,3,1325919
2010-02-28,326,True,3,1129968
2010-03-31,326,True,3,1316779
2010-04-30,326,True,3,1265584
2010-05-31,326,True,3,1260117
2010-06-30,326,True,3,1287826
2010-07-31,326,True,3,1335233
2010-08-31,326,True,3,1251796
2010-09-30,326,True,3,1133964
2010-10-31,326,True,3,1297819
2010-11-30,326,True,3,1278744
2010-12-31,326,True,3,1389889
2011-01-31,326,True,3,1347867
2011-02-28,326,True,3,1141536
2011-03-31,326,True,3,1365697
2011-04-30,326,True,3,1285094
2011-05-31,326,True,3,1282487
2011-06-30,326,True,3,1293659
2011-07-31,326,True,3,1355455
2011-08-31,326,True,3,1316278
2011-09-30,326,True,3,1215048
2011-10-31,326,True,3,1290062
2011-11-30,326,True,3,1316290
2011-12-31,326,True,3,1426820
2012-01-31,326,True,3,1295886
2012-02-29,326,True,3,1315786
2012-03-31,326,True,3,1376709
2012-04-30,326,True,3,1261466
2012-05-31,326,True,3,1328764
2012-06-30,326,True,3,1315634
2012-07-31,326,True,3,1348037
2012-08-31,326,True,3,1243224
2012-09-30,326,True,3,1219780
2012-10-31,326,True,3,1221703
2012-11-30,326,True,3,1241984
2012-12-31,326,True,3,1290013
2013-01-31,326,True,3,1282173
2013-02-28,326,True,3,1120701
2013-03-31,326,True,3,1242132
2013-04-30,326,True,3,1196834
2013-05-31,326,True,3,1220366
2013-06-30,326,True,3,1164779
2013-07-31,326,True,3,1242521
2013-08-31,326,True,3,1158529
2013-09-30,326,True,3,1049953
2013-10-31,326,True,3,1201246
2013-11-30,326,True,3,1218111
2013-12-31,326,True,3,1286148
2014-01-31,326,True,3,1177755
2014-02-28,326,True,3,1106761
2014-03-31,326,True,3,1225863
2014-04-30,326,True,3,1188988
2014-05-31,326,True,3,1188015
2014-06-30,326,True,3,1146258
2014-07-31,326,True,3,1246532
2014-08-31,326,True,3,1161094
2014-09-30,326,True,3,1077819
2014-10-31,326,True,3,1158817
2014-11-30,326,True,3,1133961
2014-12-31,326,True,3,1248700
2015-01-31,326,True,3,1224642
2015-02-28,326,True,3,1014031
2015-03-31,326,True,3,1197781
2015-04-30,326,True,3,1135646
2015-05-31,326,True,3,1109360
2015-06-30,326,True,3,1002657
2015-07-31,326,True,3,1133548
2015-08-31,326,True,3,1053537
2015-09-30,326,True,3,1014715
2015-10-31,326,True,3,1107239
2015-11-30,326,True,3,1089110
2015-12-31,326,True,3,1187744
2016-01-31,326,True,3,1091657
2016-02-29,326,True,3,994947
2016-03-31,326,True,3,1142302
2016-04-30,326,True,3,1085152
2016-05-31,326,True,3,1083187
2016-06-30,326,True,3,1092708
2016-07-31,326,True,3,1117422
2016-08-31,326,True,3,1047581
2016-09-30,326,True,3,973987
2016-10-31,326,True,3,1070120
2016-11-30,326,True,3,1070997
2016-12-31,326,True,3,1137740
2017-01-31,326,True,3,1012319
2017-02-28,326,True,3,1005124
2017-03-31,326,True,3,1095941
2017-04-30,326,True,3,1024392
2017-05-31,326,True,3,1005376
2017-06-30,326,True,3,1033574
2017-07-31,326,True,3,1036249
2017-08-31,326,True,3,1005386
2017-09-30,326,True,3,1048869
2017-10-31,326,True,3,920603
2017-11-30,326,True,3,1041242
2017-12-31,326,True,3,1090829
2018-01-31,326,True,3,1059017
2018-02-28,326,True,3,894896
2018-03-31,326,True,3,1077633
2018-04-30,326,True,3,1028516
2018-05-31,326,True,3,1023758
2018-06-30,326,True,3,1007062
2018-07-31,326,True,3,1041727
2018-08-31,326,True,3,975816
2018-09-30,326,True,3,924420
2018-10-31,326,True,3,1052597
2018-11-30,326,True,3,1051767
2018-12-31,326,True,3,1055415
2019-01-31,326,True,3,1053268
2019-02-28,326,True,3,877208
2019-03-31,326,True,3,1039301
2019-04-30,326,True,3,1029874
2019-05-31,326,True,3,1040828
2019-06-30,326,True,3,992788
2019-07-31,326,True,3,1068324
2019-08-31,326,True,3,1003189
2019-09-30,326,True,3,949480
2019-10-31,326,True,3,1069288
2019-11-30,326,True,3,1048489
2019-12-31,326,True,3,1098552
2020-01-31,326,True,3,987804
2020-02-29,326,True,3,812020
2020-03-31,326,True,3,650265
2020-04-30,326,True,3,684024
2020-05-31,326,True,3,760605
2020-06-30,326,True,3,807419
2020-07-31,326,True,3,878730
2020-08-31,326,True,3,741639
2020-09-30,326,True,3,698342
2020-10-31,326,True,3,773648
2020-11-30,326,True,3,795927
2020-12-31,326,True,3,678181
2021-01-31,326,True,3,712058
2021-02-28,326,True,3,715718
2021-03-31,326,True,3,847361
2021-04-30,326,True,3,827196
2021-05-31,326,True,3,807347
2021-06-30,326,True,3,845489
2021-07-31,326,True,3,774312
2021-08-31,326,True,3,728775
2021-09-30,326,True,3,721125
2021-10-31,326,True,3,785626
2021-11-30,326,True,3,847977
2021-12-31,326,True,3,875691
2022-01-31,326,True,3,841177
2022-02-28,326,True,3,704433
2022-03-31,326,True,3,752615
2022-04-30,326,True,3,826047
2022-05-31,326,True,3,896756
2022-06-30,326,True,3,884518
2022-07-31,326,True,3,920296
2022-08-31,326,True,3,881600
2022-09-30,326,True,3,868650
2022-10-31,326,True,3,923829
2022-11-30,326,True,3,935658
2022-12-31,326,True,3,984627
2023-01-31,326,True,3,878681
2023-02-28,326,True,3,885342
2023-03-31,326,True,3,967686
2023-04-30,326,True,3,909716
2023-05-31,326,True,3,928430
2023-06-30,326,True,3,936364
2023-07-31,326,True,3,958392
2023-08-31,326,True,3,891197
2023-09-30,326,True,3,873872
2023-10-31,326,True,3,904423
2023-11-30,326,True,3,920148
2023-12-31,326,True,3,957042
2024-01-31,326,True,3,933147
2024-02-29,326,True,3,844526
2024-03-31,326,True,3,939865
2024-04-30,326,True,3,923356
2024-05-31,326,True,3,928257
2024-06-30,326,True,3,882161
2024-07-31,326,True,3,957719
2024-08-31,326,True,3,866114
2024-09-30,326,True,3,818967
2024-10-31,326,True,3,921064
2024-11-30,326,True,3,933982
2024-12-31,326,True,3,955259
2008-01-31,327,False,3,830714
2008-02-29,327,False,3,692728
2008-03-31,327,False,3,820653
2008-04-30,327,False,3,811140
2008-05-31,327,False,3,794052
2008-06-30,327,False,3,774384
2008-07-31,327,False,3,818979
2008-08-31,327,False,3,727738
2008-09-30,327,False,3,736129
2008-10-31,327,False,3,816151
2008-11-30,327,False,3,779048
2008-12-31,327,False,3,843980
2009-01-31,327,False,3,719597
2009-02-28,327,False,3,756410
2009-03-31,327,False,3,828702
2009-04-30,327,False,3,822684
2009-05-31,327,False,3,797330
2009-06-30,327,False,3,803662
2009-07-31,327,False,3,831204
2009-08-31,327,False,3,767816
2009-09-30,327,False,3,818511
2009-10-31,327,False,3,802446
2009-11-30,327,False,3,819287
2009-12-31,327,False,3,904433
2010-01-31,327,False,3,859976
2010-02-28,327,False,3,748330
2010-03-31,327,False,3,902404
2010-04-30,327,False,3,879508
2010-05-31,327,False,3,879120
2010-06-30,327,False,3,873264
2010-07-31,327,False,3,895022
2010-08-31,327,False,3,849645
2010-09-30,327,False,3,788283
2010-10-31,327,False,3,945677
2010-11-30,327,False,3,931673
2010-12-31,327,False,3,1016182
2011-01-31,327,False,3,933369
2011-02-28,327,False,3,800865
2011-03-31,327,False,3,988358
2011-04-30,327,False,3,954446
2011-05-31,327,False,3,942504
2011-06-30,327,False,3,941276
2011-07-31,327,False,3,955765
2011-08-31,327,False,3,944989
2011-09-30,327,False,3,911173
2011-10-31,327,False,3,985534
2011-11-30,327,False,3,1006116
2011-12-31,327,False,3,1087117
2012-01-31,327,False,3,952684
2012-02-29,327,False,3,1020207
2012-03-31,327,False,3,1068108
2012-04-30,327,False,3,1002102
2012-05-31,327,False,3,1039157
2012-06-30,327,False,3,1038569
2012-07-31,327,False,3,1038056
2012-08-31,327,False,3,977498
2012-09-30,327,False,3,980608
2012-10-31,327,False,3,1011443
2012-11-30,327,False,3,1048753
2012-12-31,327,False,3,1080666
2013-01-31,327,False,3,1058870
2013-02-28,327,False,3,947276
2013-03-31,327,False,3,1073970
2013-04-30,327,False,3,1035219
2013-05-31,327,False,3,1077777
2013-06-30,327,False,3,1025659
2013-07-31,327,False,3,1071528
2013-08-31,327,False,3,1057488
2013-09-30,327,False,3,960293
2013-10-31,327,False,3,1103389
2013-11-30,327,False,3,1079405
2013-12-31,327,False,3,1173990
2014-01-31,327,False,3,1063888
2014-02-28,327,False,3,1022019
2014-03-31,327,False,3,1116585
2014-04-30,327,False,3,1075522
2014-05-31,327,False,3,1094519
2014-06-30,327,False,3,1048352
2014-07-31,327,False,3,1149643
2014-08-31,327,False,3,1108852
2014-09-30,327,False,3,1009130
2014-10-31,327,False,3,1101628
2014-11-30,327,False,3,1043764
2014-12-31,327,False,3,1151345
2015-01-31,327,False,3,1093603
2015-02-28,327,False,3,921418
2015-03-31,327,False,3,1120651
2015-04-30,327,False,3,1080171
2015-05-31,327,False,3,1078987
2015-06-30,327,False,3,956696
2015-07-31,327,False,3,1046195
2015-08-31,327,False,3,1002009
2015-09-30,327,False,3,976356
2015-10-31,327,False,3,1067037
2015-11-30,327,False,3,1028467
2015-12-31,327,False,3,1142361
2016-01-31,327,False,3,1026071
2016-02-29,327,False,3,936104
2016-03-31,327,False,3,1090671
2016-04-30,327,False,3,1048044
2016-05-31,327,False,3,1059064
2016-06-30,327,False,3,1056784
2016-07-31,327,False,3,1067429
2016-08-31,327,False,3,1041918
2016-09-30,327,False,3,957443
2016-10-31,327,False,3,1051638
2016-11-30,327,False,3,1050875
